profile,start,peak,end
9138,2020-08-24 07:23:00,2020-08-24 08:29:00,2020-08-24 10:03:00
9152,2020-08-27 04:53:00,2020-08-27 06:00:00,2020-08-27 06:34:00
9161,2020-08-28 04:53:00,2020-08-28 06:03:00,2020-08-28 06:38:00
9170,2020-08-29 04:53:00,2020-08-29 06:00:00,2020-08-29 06:34:00
9179,2020-08-30 04:53:00,2020-08-30 06:00:00,2020-08-30 06:34:00
9188,2020-08-31 04:53:00,2020-08-31 06:00:00,2020-08-31 06:34:00
9197,2020-09-01 04:53:00,2020-09-01 06:00:00,2020-09-01 06:34:00
9206,2020-09-02 04:53:00,2020-09-02 06:00:00,2020-09-02 06:34:00
9215,2020-09-03 04:53:00,2020-09-03 06:00:00,2020-09-03 06:34:00
9224,2020-09-04 04:53:00,2020-09-04 06:00:00,2020-09-04 06:34:00
9233,2020-09-05 04:53:00,2020-09-05 06:00:00,2020-09-05 06:34:00
9243,2020-09-06 07:23:00,2020-09-06 08:30:00,2020-09-06 10:05:00
9251,2020-09-07 04:53:00,2020-09-07 06:00:00,2020-09-07 06:34:00
9264,2020-09-09 04:53:00,2020-09-09 06:03:00,2020-09-09 06:38:00
9273,2020-09-10 04:53:00,2020-09-10 06:03:00,2020-09-10 06:38:00
9282,2020-09-11 04:53:00,2020-09-11 06:03:00,2020-09-11 06:38:00
9291,2020-09-12 04:53:00,2020-09-12 06:01:00,2020-09-12 06:36:00
9300,2020-09-13 04:53:00,2020-09-13 06:00:00,2020-09-13 06:34:00
9309,2020-09-14 04:53:00,2020-09-14 06:00:00,2020-09-14 06:34:00
9318,2020-09-15 04:53:00,2020-09-15 06:01:00,2020-09-15 06:35:00
9327,2020-09-16 04:53:00,2020-09-16 06:01:00,2020-09-16 06:35:00
9336,2020-09-17 04:53:00,2020-09-17 06:02:00,2020-09-17 06:37:00
9345,2020-09-18 04:53:00,2020-09-18 06:00:00,2020-09-18 06:34:00
9355,2020-09-19 07:23:00,2020-09-19 08:30:00,2020-09-19 10:04:00
9364,2020-09-20 07:23:00,2020-09-20 08:29:00,2020-09-20 10:04:00
9372,2020-09-21 04:53:00,2020-09-21 06:00:00,2020-09-21 06:34:00
9381,2020-09-22 04:53:00,2020-09-22 06:00:00,2020-09-22 06:33:00
9386,2020-09-23 04:53:00,2020-09-23 06:01:00,2020-09-23 06:36:00
9396,2020-09-24 07:23:00,2020-09-24 08:27:00,2020-09-24 09:55:00
9405,2020-09-25 07:23:00,2020-09-25 08:26:00,2020-09-25 09:54:00
9414,2020-09-26 07:23:00,2020-09-26 08:30:00,2020-09-26 10:04:00
9422,2020-09-27 04:53:00,2020-09-27 06:00:00,2020-09-27 06:34:00
9432,2020-09-28 07:23:00,2020-09-28 08:29:00,2020-09-28 10:04:00
9441,2020-09-29 07:23:00,2020-09-29 08:27:00,2020-09-29 09:55:00
9450,2020-09-30 07:23:00,2020-09-30 08:30:00,2020-09-30 10:04:00
9459,2020-10-01 07:23:00,2020-10-01 08:29:00,2020-10-01 10:04:00
9467,2020-10-02 04:53:00,2020-10-02 06:03:00,2020-10-02 06:38:00
9476,2020-10-03 04:53:00,2020-10-03 06:03:00,2020-10-03 06:38:00
9485,2020-10-04 04:53:00,2020-10-04 06:02:00,2020-10-04 06:38:00
9494,2020-10-05 04:53:00,2020-10-05 06:03:00,2020-10-05 06:38:00
9503,2020-10-06 04:53:00,2020-10-06 06:03:00,2020-10-06 06:38:00
9512,2020-10-07 04:53:00,2020-10-07 06:03:00,2020-10-07 06:38:00
9521,2020-10-08 04:53:00,2020-10-08 06:03:00,2020-10-08 06:38:00
9530,2020-10-09 04:53:00,2020-10-09 06:03:00,2020-10-09 06:38:00
9540,2020-10-10 07:23:00,2020-10-10 08:29:00,2020-10-10 10:03:00
9549,2020-10-11 07:23:00,2020-10-11 08:29:00,2020-10-11 10:03:00
9558,2020-10-12 07:23:00,2020-10-12 08:28:00,2020-10-12 10:02:00
9567,2020-10-13 07:23:00,2020-10-13 08:30:00,2020-10-13 10:05:00
9576,2020-10-14 07:23:00,2020-10-14 08:19:00,2020-10-14 09:34:00
9585,2020-10-15 07:23:00,2020-10-15 08:31:00,2020-10-15 10:07:00
9593,2020-10-16 04:53:00,2020-10-16 06:00:00,2020-10-16 06:34:00
9602,2020-10-17 04:53:00,2020-10-17 06:00:00,2020-10-17 06:34:00
9612,2020-10-18 07:23:00,2020-10-18 08:30:00,2020-10-18 10:04:00
9621,2020-10-19 07:23:00,2020-10-19 08:30:00,2020-10-19 10:04:00
9629,2020-10-20 04:53:00,2020-10-20 06:00:00,2020-10-20 06:33:00
9638,2020-10-21 04:53:00,2020-10-21 06:01:00,2020-10-21 06:36:00
9647,2020-10-22 04:53:00,2020-10-22 06:02:00,2020-10-22 06:38:00
9656,2020-10-23 04:53:00,2020-10-23 06:01:00,2020-10-23 06:36:00
9666,2020-10-24 07:23:00,2020-10-24 08:30:00,2020-10-24 10:04:00
9675,2020-10-25 07:23:00,2020-10-25 08:29:00,2020-10-25 10:03:00
9684,2020-10-26 07:23:00,2020-10-26 08:29:00,2020-10-26 10:03:00
9693,2020-10-27 07:23:00,2020-10-27 08:29:00,2020-10-27 10:03:00
9702,2020-10-28 07:23:00,2020-10-28 08:29:00,2020-10-28 10:03:00
9710,2020-10-29 04:53:00,2020-10-29 06:00:00,2020-10-29 06:33:00
9720,2020-10-30 07:23:00,2020-10-30 08:29:00,2020-10-30 10:04:00
9729,2020-10-31 07:23:00,2020-10-31 08:29:00,2020-10-31 10:03:00
9735,2020-11-03 07:23:00,2020-11-03 08:28:00,2020-11-03 09:56:00
9744,2020-11-04 07:23:00,2020-11-04 08:29:00,2020-11-04 10:03:00
9753,2020-11-05 07:23:00,2020-11-05 08:30:00,2020-11-05 10:05:00
9762,2020-11-06 07:23:00,2020-11-06 08:22:00,2020-11-06 09:43:00
9771,2020-11-07 07:23:00,2020-11-07 08:27:00,2020-11-07 09:56:00
9780,2020-11-08 07:23:00,2020-11-08 08:29:00,2020-11-08 10:03:00
9789,2020-11-09 07:23:00,2020-11-09 08:28:00,2020-11-09 09:57:00
9798,2020-11-10 07:23:00,2020-11-10 08:29:00,2020-11-10 10:03:00
9807,2020-11-11 07:23:00,2020-11-11 08:26:00,2020-11-11 09:54:00
9816,2020-11-12 07:23:00,2020-11-12 08:29:00,2020-11-12 10:03:00
9825,2020-11-13 07:23:00,2020-11-13 08:29:00,2020-11-13 10:03:00
9834,2020-11-14 07:23:00,2020-11-14 08:22:00,2020-11-14 09:42:00
9843,2020-11-15 07:23:00,2020-11-15 08:30:00,2020-11-15 10:05:00
9852,2020-11-16 07:23:00,2020-11-16 08:21:00,2020-11-16 09:42:00
9861,2020-11-17 07:23:00,2020-11-17 08:30:00,2020-11-17 10:05:00
9870,2020-11-18 07:23:00,2020-11-18 08:20:00,2020-11-18 09:40:00
9879,2020-11-19 07:23:00,2020-11-19 08:30:00,2020-11-19 10:04:00
9888,2020-11-20 07:23:00,2020-11-20 08:29:00,2020-11-20 10:03:00
9897,2020-11-21 07:23:00,2020-11-21 08:29:00,2020-11-21 10:03:00
9906,2020-11-22 07:23:00,2020-11-22 08:29:00,2020-11-22 10:03:00
9915,2020-11-23 07:23:00,2020-11-23 08:25:00,2020-11-23 09:52:00
9924,2020-11-24 07:23:00,2020-11-24 08:28:00,2020-11-24 10:02:00
9933,2020-11-25 07:23:00,2020-11-25 08:21:00,2020-11-25 09:41:00
9942,2020-11-26 07:23:00,2020-11-26 08:24:00,2020-11-26 09:46:00
9951,2020-11-27 07:23:00,2020-11-27 08:29:00,2020-11-27 10:04:00
9960,2020-11-28 07:23:00,2020-11-28 08:28:00,2020-11-28 09:57:00
9969,2020-11-29 07:23:00,2020-11-29 08:30:00,2020-11-29 10:04:00
9978,2020-11-30 07:23:00,2020-11-30 08:28:00,2020-11-30 09:57:00
9987,2020-12-01 07:23:00,2020-12-01 08:27:00,2020-12-01 09:55:00
9996,2020-12-02 07:23:00,2020-12-02 08:31:00,2020-12-02 10:06:00
10005,2020-12-03 07:23:00,2020-12-03 08:23:00,2020-12-03 09:44:00
10014,2020-12-04 07:23:00,2020-12-04 08:26:00,2020-12-04 09:54:00
10023,2020-12-05 07:23:00,2020-12-05 08:29:00,2020-12-05 10:04:00
10032,2020-12-06 07:23:00,2020-12-06 08:29:00,2020-12-06 10:03:00
10041,2020-12-07 07:23:00,2020-12-07 08:29:00,2020-12-07 10:02:00
10050,2020-12-08 07:23:00,2020-12-08 08:11:00,2020-12-08 09:10:00
10059,2020-12-09 07:23:00,2020-12-09 08:25:00,2020-12-09 09:51:00
10068,2020-12-10 07:23:00,2020-12-10 08:29:00,2020-12-10 10:03:00
10077,2020-12-11 07:23:00,2020-12-11 08:29:00,2020-12-11 10:03:00
10086,2020-12-12 07:23:00,2020-12-12 08:29:00,2020-12-12 10:03:00
10095,2020-12-13 07:23:00,2020-12-13 08:29:00,2020-12-13 10:04:00
10104,2020-12-14 07:23:00,2020-12-14 08:20:00,2020-12-14 09:34:00
10113,2020-12-15 07:23:00,2020-12-15 08:26:00,2020-12-15 09:53:00
10122,2020-12-16 07:23:00,2020-12-16 08:21:00,2020-12-16 09:40:00
10131,2020-12-17 07:23:00,2020-12-17 08:26:00,2020-12-17 09:54:00
10140,2020-12-18 07:23:00,2020-12-18 08:27:00,2020-12-18 09:55:00
10149,2020-12-19 07:23:00,2020-12-19 08:27:00,2020-12-19 09:55:00
10158,2020-12-20 07:23:00,2020-12-20 08:28:00,2020-12-20 09:56:00
10167,2020-12-21 07:23:00,2020-12-21 08:27:00,2020-12-21 09:55:00
10176,2020-12-22 07:23:00,2020-12-22 08:29:00,2020-12-22 10:03:00
10185,2020-12-23 07:23:00,2020-12-23 08:28:00,2020-12-23 09:56:00
10194,2020-12-24 07:23:00,2020-12-24 08:29:00,2020-12-24 10:03:00
10203,2020-12-25 07:23:00,2020-12-25 08:24:00,2020-12-25 09:45:00
10212,2020-12-26 07:23:00,2020-12-26 08:28:00,2020-12-26 09:56:00
10221,2020-12-27 07:23:00,2020-12-27 08:25:00,2020-12-27 09:52:00
10230,2020-12-28 07:23:00,2020-12-28 08:29:00,2020-12-28 10:03:00
10239,2020-12-29 07:23:00,2020-12-29 08:30:00,2020-12-29 10:04:00
10248,2020-12-30 07:23:00,2020-12-30 08:22:00,2020-12-30 09:43:00
10257,2020-12-31 07:23:00,2020-12-31 08:25:00,2020-12-31 09:51:00
10266,2021-01-01 07:23:00,2021-01-01 08:28:00,2021-01-01 09:57:00
10275,2021-01-02 07:23:00,2021-01-02 08:17:00,2021-01-02 09:30:00
10284,2021-01-03 07:23:00,2021-01-03 08:22:00,2021-01-03 09:42:00
10293,2021-01-04 07:23:00,2021-01-04 08:17:00,2021-01-04 09:31:00
10302,2021-01-05 07:23:00,2021-01-05 08:17:00,2021-01-05 09:29:00
10311,2021-01-06 07:23:00,2021-01-06 08:25:00,2021-01-06 09:51:00
10320,2021-01-07 07:23:00,2021-01-07 08:19:00,2021-01-07 09:33:00
10329,2021-01-08 07:23:00,2021-01-08 08:24:00,2021-01-08 09:51:00
10338,2021-01-09 07:23:00,2021-01-09 08:26:00,2021-01-09 09:54:00
10347,2021-01-10 07:23:00,2021-01-10 08:25:00,2021-01-10 09:52:00
10356,2021-01-11 07:23:00,2021-01-11 08:27:00,2021-01-11 09:55:00
10365,2021-01-12 07:23:00,2021-01-12 08:22:00,2021-01-12 09:42:00
10374,2021-01-13 07:23:00,2021-01-13 08:25:00,2021-01-13 09:52:00
10379,2021-01-16 07:23:00,2021-01-16 08:26:00,2021-01-16 09:53:00
10388,2021-01-17 07:23:00,2021-01-17 08:28:00,2021-01-17 09:57:00
10397,2021-01-18 07:23:00,2021-01-18 08:20:00,2021-01-18 09:35:00
10406,2021-01-19 07:23:00,2021-01-19 08:28:00,2021-01-19 09:56:00
10415,2021-01-20 07:23:00,2021-01-20 08:30:00,2021-01-20 10:04:00
10424,2021-01-21 07:23:00,2021-01-21 08:29:00,2021-01-21 10:04:00
10433,2021-01-22 07:23:00,2021-01-22 08:28:00,2021-01-22 10:02:00
10442,2021-01-23 07:23:00,2021-01-23 08:29:00,2021-01-23 10:03:00
10451,2021-01-24 07:23:00,2021-01-24 08:27:00,2021-01-24 09:56:00
10460,2021-01-25 07:23:00,2021-01-25 08:26:00,2021-01-25 09:53:00
10469,2021-01-26 07:23:00,2021-01-26 08:28:00,2021-01-26 09:57:00
10478,2021-01-27 07:23:00,2021-01-27 08:17:00,2021-01-27 09:30:00
10487,2021-01-28 07:23:00,2021-01-28 08:28:00,2021-01-28 09:57:00
10496,2021-01-29 07:23:00,2021-01-29 08:31:00,2021-01-29 10:06:00
10505,2021-01-30 07:23:00,2021-01-30 08:29:00,2021-01-30 10:03:00
10514,2021-01-31 07:23:00,2021-01-31 08:29:00,2021-01-31 10:04:00
10523,2021-02-01 07:23:00,2021-02-01 08:29:00,2021-02-01 10:04:00
10532,2021-02-02 07:23:00,2021-02-02 08:29:00,2021-02-02 10:03:00
10541,2021-02-03 07:23:00,2021-02-03 08:30:00,2021-02-03 10:05:00
10550,2021-02-04 07:23:00,2021-02-04 08:30:00,2021-02-04 10:04:00
10559,2021-02-05 07:23:00,2021-02-05 08:29:00,2021-02-05 10:03:00
10568,2021-02-06 07:23:00,2021-02-06 08:27:00,2021-02-06 09:55:00
10577,2021-02-07 07:23:00,2021-02-07 08:29:00,2021-02-07 10:03:00
10586,2021-02-08 07:23:00,2021-02-08 08:29:00,2021-02-08 10:03:00
10595,2021-02-09 07:23:00,2021-02-09 08:29:00,2021-02-09 10:04:00
10604,2021-02-10 07:23:00,2021-02-10 08:29:00,2021-02-10 10:04:00
10613,2021-02-11 07:23:00,2021-02-11 08:30:00,2021-02-11 10:04:00
10622,2021-02-12 07:23:00,2021-02-12 08:30:00,2021-02-12 10:05:00
10631,2021-02-13 07:23:00,2021-02-13 08:28:00,2021-02-13 10:02:00
10640,2021-02-14 07:23:00,2021-02-14 08:28:00,2021-02-14 10:02:00
10649,2021-02-15 07:23:00,2021-02-15 08:27:00,2021-02-15 09:55:00
10658,2021-02-16 07:23:00,2021-02-16 08:23:00,2021-02-16 09:45:00
10667,2021-02-17 07:23:00,2021-02-17 08:29:00,2021-02-17 10:03:00
10676,2021-02-18 07:23:00,2021-02-18 08:29:00,2021-02-18 10:04:00
10685,2021-02-19 07:23:00,2021-02-19 08:30:00,2021-02-19 10:04:00
10694,2021-02-20 07:23:00,2021-02-20 08:29:00,2021-02-20 10:03:00
10703,2021-02-21 07:23:00,2021-02-21 08:29:00,2021-02-21 10:03:00
10712,2021-02-22 07:23:00,2021-02-22 08:29:00,2021-02-22 10:03:00
10721,2021-02-23 07:23:00,2021-02-23 08:28:00,2021-02-23 09:56:00
10730,2021-02-24 07:23:00,2021-02-24 08:27:00,2021-02-24 09:56:00
10739,2021-02-25 07:23:00,2021-02-25 08:29:00,2021-02-25 10:04:00
10748,2021-02-26 07:23:00,2021-02-26 08:27:00,2021-02-26 09:55:00
10757,2021-02-27 07:23:00,2021-02-27 08:27:00,2021-02-27 09:56:00
10766,2021-02-28 07:23:00,2021-02-28 08:30:00,2021-02-28 10:05:00
10775,2021-03-01 07:23:00,2021-03-01 08:30:00,2021-03-01 10:04:00
10784,2021-03-02 07:23:00,2021-03-02 08:30:00,2021-03-02 10:04:00
10793,2021-03-03 07:23:00,2021-03-03 08:29:00,2021-03-03 10:03:00
10802,2021-03-04 07:23:00,2021-03-04 08:29:00,2021-03-04 10:03:00
10811,2021-03-05 07:23:00,2021-03-05 08:17:00,2021-03-05 09:30:00
10820,2021-03-06 07:23:00,2021-03-06 08:23:00,2021-03-06 09:44:00
10829,2021-03-07 07:23:00,2021-03-07 08:30:00,2021-03-07 10:04:00
10838,2021-03-08 07:23:00,2021-03-08 08:15:00,2021-03-08 09:22:00
10847,2021-03-09 07:23:00,2021-03-09 08:28:00,2021-03-09 09:57:00
10856,2021-03-10 07:23:00,2021-03-10 08:29:00,2021-03-10 10:03:00
10865,2021-03-11 07:23:00,2021-03-11 08:30:00,2021-03-11 10:04:00
10874,2021-03-12 07:23:00,2021-03-12 08:30:00,2021-03-12 10:04:00
10883,2021-03-13 07:23:00,2021-03-13 08:30:00,2021-03-13 10:04:00
10892,2021-03-14 07:23:00,2021-03-14 08:30:00,2021-03-14 10:05:00
10901,2021-03-15 07:23:00,2021-03-15 08:30:00,2021-03-15 10:05:00
10909,2021-03-16 04:53:00,2021-03-16 06:00:00,2021-03-16 06:34:00
10918,2021-03-17 04:53:00,2021-03-17 06:00:00,2021-03-17 06:33:00
10928,2021-03-18 07:23:00,2021-03-18 08:30:00,2021-03-18 10:05:00
10937,2021-03-19 07:23:00,2021-03-19 08:23:00,2021-03-19 09:44:00
10946,2021-03-20 07:23:00,2021-03-20 08:30:00,2021-03-20 10:04:00
10954,2021-03-21 04:53:00,2021-03-21 06:00:00,2021-03-21 06:33:00
10964,2021-03-22 07:23:00,2021-03-22 08:29:00,2021-03-22 10:04:00
10972,2021-03-23 04:53:00,2021-03-23 06:00:00,2021-03-23 06:33:00
10982,2021-03-24 07:23:00,2021-03-24 08:29:00,2021-03-24 10:03:00
10993,2021-03-26 07:23:00,2021-03-26 08:29:00,2021-03-26 10:03:00
11001,2021-03-27 04:53:00,2021-03-27 06:00:00,2021-03-27 06:34:00
11010,2021-03-28 04:53:00,2021-03-28 06:00:00,2021-03-28 06:34:00
11020,2021-03-29 07:23:00,2021-03-29 08:29:00,2021-03-29 10:04:00
11028,2021-03-30 04:53:00,2021-03-30 06:00:00,2021-03-30 06:34:00
11038,2021-03-31 07:23:00,2021-03-31 08:30:00,2021-03-31 10:05:00
11047,2021-04-01 07:23:00,2021-04-01 08:30:00,2021-04-01 10:04:00
11056,2021-04-02 07:23:00,2021-04-02 08:29:00,2021-04-02 10:04:00
11065,2021-04-03 07:23:00,2021-04-03 08:30:00,2021-04-03 10:05:00
11074,2021-04-04 07:23:00,2021-04-04 08:29:00,2021-04-04 10:03:00
11083,2021-04-05 07:23:00,2021-04-05 08:29:00,2021-04-05 10:03:00
11092,2021-04-06 07:23:00,2021-04-06 08:29:00,2021-04-06 10:03:00
11100,2021-04-07 04:53:00,2021-04-07 06:00:00,2021-04-07 06:33:00
11109,2021-04-08 04:53:00,2021-04-08 06:00:00,2021-04-08 06:33:00
11118,2021-04-09 04:53:00,2021-04-09 06:00:00,2021-04-09 06:34:00
11127,2021-04-10 04:53:00,2021-04-10 06:00:00,2021-04-10 06:33:00
11137,2021-04-11 07:23:00,2021-04-11 08:26:00,2021-04-11 09:54:00
11146,2021-04-12 07:23:00,2021-04-12 08:30:00,2021-04-12 10:04:00
11154,2021-04-13 04:53:00,2021-04-13 06:00:00,2021-04-13 06:33:00
11164,2021-04-14 07:23:00,2021-04-14 08:28:00,2021-04-14 09:57:00
11173,2021-04-15 07:23:00,2021-04-15 08:30:00,2021-04-15 10:04:00
11182,2021-04-16 07:23:00,2021-04-16 08:30:00,2021-04-16 10:04:00
11191,2021-04-17 07:23:00,2021-04-17 08:30:00,2021-04-17 10:04:00
11199,2021-04-18 04:53:00,2021-04-18 06:00:00,2021-04-18 06:33:00
11209,2021-04-19 07:23:00,2021-04-19 08:30:00,2021-04-19 10:04:00
11218,2021-04-20 07:23:00,2021-04-20 08:29:00,2021-04-20 10:04:00
11227,2021-04-21 07:23:00,2021-04-21 08:29:00,2021-04-21 10:03:00
11236,2021-04-22 07:23:00,2021-04-22 08:29:00,2021-04-22 10:03:00
11245,2021-04-23 07:23:00,2021-04-23 08:29:00,2021-04-23 10:03:00
11254,2021-04-24 07:23:00,2021-04-24 08:28:00,2021-04-24 10:02:00
11263,2021-04-25 07:23:00,2021-04-25 08:28:00,2021-04-25 09:57:00
11272,2021-04-26 07:23:00,2021-04-26 08:29:00,2021-04-26 10:03:00
11280,2021-04-27 04:53:00,2021-04-27 06:00:00,2021-04-27 06:34:00
11289,2021-04-28 04:53:00,2021-04-28 06:00:00,2021-04-28 06:35:00
11298,2021-04-29 04:53:00,2021-04-29 06:00:00,2021-04-29 06:34:00
11307,2021-04-30 04:53:00,2021-04-30 06:00:00,2021-04-30 06:33:00
11317,2021-05-01 07:23:00,2021-05-01 08:30:00,2021-05-01 10:04:00
11326,2021-05-02 07:23:00,2021-05-02 08:28:00,2021-05-02 09:56:00
11335,2021-05-03 07:23:00,2021-05-03 08:28:00,2021-05-03 09:56:00
11344,2021-05-04 07:23:00,2021-05-04 08:29:00,2021-05-04 10:03:00
11353,2021-05-05 07:23:00,2021-05-05 08:29:00,2021-05-05 10:03:00
11362,2021-05-06 07:23:00,2021-05-06 08:29:00,2021-05-06 10:03:00
11371,2021-05-07 07:23:00,2021-05-07 08:29:00,2021-05-07 10:03:00
11379,2021-05-08 04:53:00,2021-05-08 06:00:00,2021-05-08 06:33:00
11389,2021-05-09 07:23:00,2021-05-09 08:29:00,2021-05-09 10:04:00
11397,2021-05-10 04:53:00,2021-05-10 06:00:00,2021-05-10 06:34:00
11406,2021-05-11 04:53:00,2021-05-11 06:00:00,2021-05-11 06:34:00
11415,2021-05-12 04:53:00,2021-05-12 06:00:00,2021-05-12 06:34:00
11424,2021-05-13 04:53:00,2021-05-13 06:00:00,2021-05-13 06:34:00
11433,2021-05-14 04:53:00,2021-05-14 06:00:00,2021-05-14 06:33:00
11442,2021-05-15 04:53:00,2021-05-15 06:00:00,2021-05-15 06:34:00
11451,2021-05-16 04:53:00,2021-05-16 06:00:00,2021-05-16 06:34:00
11460,2021-05-17 04:53:00,2021-05-17 06:00:00,2021-05-17 06:34:00
11469,2021-05-18 04:53:00,2021-05-18 06:00:00,2021-05-18 06:34:00
11478,2021-05-19 04:53:00,2021-05-19 06:01:00,2021-05-19 06:36:00
11487,2021-05-20 04:53:00,2021-05-20 06:02:00,2021-05-20 06:37:00
11496,2021-05-21 04:53:00,2021-05-21 06:03:00,2021-05-21 06:38:00
11505,2021-05-22 04:53:00,2021-05-22 06:02:00,2021-05-22 06:36:00
11514,2021-05-23 04:53:00,2021-05-23 06:03:00,2021-05-23 06:38:00
11523,2021-05-24 04:53:00,2021-05-24 06:01:00,2021-05-24 06:35:00
11532,2021-05-25 04:53:00,2021-05-25 06:03:00,2021-05-25 06:38:00
11541,2021-05-26 04:53:00,2021-05-26 06:03:00,2021-05-26 06:38:00
11550,2021-05-27 04:53:00,2021-05-27 06:02:00,2021-05-27 06:37:00
11559,2021-05-28 04:53:00,2021-05-28 06:00:00,2021-05-28 06:33:00
11568,2021-05-29 04:53:00,2021-05-29 06:00:00,2021-05-29 06:33:00
11577,2021-05-30 04:53:00,2021-05-30 06:00:00,2021-05-30 06:34:00
11586,2021-05-31 04:53:00,2021-05-31 06:00:00,2021-05-31 06:34:00
11595,2021-06-01 04:53:00,2021-06-01 06:02:00,2021-06-01 06:36:00
11604,2021-06-02 04:53:00,2021-06-02 06:02:00,2021-06-02 06:36:00
11613,2021-06-03 04:53:00,2021-06-03 06:01:00,2021-06-03 06:35:00
11622,2021-06-04 04:53:00,2021-06-04 06:01:00,2021-06-04 06:36:00
11631,2021-06-05 04:53:00,2021-06-05 06:00:00,2021-06-05 06:34:00
11641,2021-06-06 07:23:00,2021-06-06 08:31:00,2021-06-06 10:06:00
11650,2021-06-07 07:23:00,2021-06-07 08:29:00,2021-06-07 10:03:00
11658,2021-06-08 04:53:00,2021-06-08 06:00:00,2021-06-08 06:34:00
11667,2021-06-09 04:53:00,2021-06-09 06:02:00,2021-06-09 06:38:00
11676,2021-06-10 04:53:00,2021-06-10 06:00:00,2021-06-10 06:35:00
11685,2021-06-11 04:53:00,2021-06-11 06:00:00,2021-06-11 06:34:00
11694,2021-06-12 04:53:00,2021-06-12 06:02:00,2021-06-12 06:38:00
11703,2021-06-13 04:53:00,2021-06-13 06:01:00,2021-06-13 06:35:00
11712,2021-06-14 04:53:00,2021-06-14 06:01:00,2021-06-14 06:35:00
11721,2021-06-15 04:53:00,2021-06-15 06:00:00,2021-06-15 06:34:00
11730,2021-06-16 04:53:00,2021-06-16 06:00:00,2021-06-16 06:34:00
11739,2021-06-17 04:53:00,2021-06-17 06:00:00,2021-06-17 06:34:00
11749,2021-06-18 07:23:00,2021-06-18 08:29:00,2021-06-18 10:04:00
11758,2021-06-19 07:23:00,2021-06-19 08:31:00,2021-06-19 10:06:00
11766,2021-06-20 04:53:00,2021-06-20 06:00:00,2021-06-20 06:33:00
11775,2021-06-21 04:53:00,2021-06-21 06:00:00,2021-06-21 06:33:00
11785,2021-06-22 07:23:00,2021-06-22 08:29:00,2021-06-22 10:02:00
11794,2021-06-24 04:53:00,2021-06-24 06:00:00,2021-06-24 06:34:00
11804,2021-06-26 04:53:00,2021-06-26 06:00:00,2021-06-26 06:34:00
11814,2021-06-27 07:23:00,2021-06-27 08:30:00,2021-06-27 10:04:00
11823,2021-06-28 07:23:00,2021-06-28 08:30:00,2021-06-28 10:04:00
11832,2021-06-29 07:23:00,2021-06-29 08:29:00,2021-06-29 10:04:00
11841,2021-06-30 07:23:00,2021-06-30 08:29:00,2021-06-30 10:03:00
11850,2021-07-01 07:23:00,2021-07-01 08:29:00,2021-07-01 10:04:00
11859,2021-07-02 07:23:00,2021-07-02 08:30:00,2021-07-02 10:04:00
11867,2021-07-03 04:53:00,2021-07-03 06:00:00,2021-07-03 06:33:00
11877,2021-07-04 07:23:00,2021-07-04 08:30:00,2021-07-04 10:05:00
11886,2021-07-05 07:23:00,2021-07-05 08:29:00,2021-07-05 10:03:00
11895,2021-07-06 07:23:00,2021-07-06 08:29:00,2021-07-06 10:04:00
11904,2021-07-07 07:23:00,2021-07-07 08:30:00,2021-07-07 10:04:00
11913,2021-07-08 07:23:00,2021-07-08 08:29:00,2021-07-08 10:03:00
11922,2021-07-09 07:23:00,2021-07-09 08:29:00,2021-07-09 10:03:00
11931,2021-07-10 07:23:00,2021-07-10 08:29:00,2021-07-10 10:04:00
11940,2021-07-11 07:23:00,2021-07-11 08:30:00,2021-07-11 10:04:00
11948,2021-07-12 04:53:00,2021-07-12 06:00:00,2021-07-12 06:33:00
11958,2021-07-13 07:23:00,2021-07-13 08:30:00,2021-07-13 10:04:00
11967,2021-07-14 07:23:00,2021-07-14 08:30:00,2021-07-14 10:04:00
11976,2021-07-15 07:23:00,2021-07-15 08:29:00,2021-07-15 10:04:00
11985,2021-07-16 07:23:00,2021-07-16 08:29:00,2021-07-16 10:04:00
11994,2021-07-17 07:23:00,2021-07-17 08:29:00,2021-07-17 10:04:00
12003,2021-07-18 07:23:00,2021-07-18 08:30:00,2021-07-18 10:04:00
12011,2021-07-19 04:53:00,2021-07-19 06:00:00,2021-07-19 06:33:00
12020,2021-07-20 04:53:00,2021-07-20 06:00:00,2021-07-20 06:34:00
12029,2021-07-21 04:53:00,2021-07-21 06:00:00,2021-07-21 06:34:00
12038,2021-07-22 04:53:00,2021-07-22 06:00:00,2021-07-22 06:34:00
12047,2021-07-23 04:53:00,2021-07-23 06:00:00,2021-07-23 06:34:00
12056,2021-07-24 04:53:00,2021-07-24 06:00:00,2021-07-24 06:34:00
12066,2021-07-25 07:23:00,2021-07-25 08:30:00,2021-07-25 10:04:00
12075,2021-07-26 07:23:00,2021-07-26 08:30:00,2021-07-26 10:04:00
12084,2021-07-27 07:23:00,2021-07-27 08:30:00,2021-07-27 10:04:00
12093,2021-07-28 07:23:00,2021-07-28 08:29:00,2021-07-28 10:04:00
12102,2021-07-29 07:23:00,2021-07-29 08:30:00,2021-07-29 10:04:00
12110,2021-07-30 04:53:00,2021-07-30 06:00:00,2021-07-30 06:34:00
12119,2021-07-31 04:53:00,2021-07-31 06:00:00,2021-07-31 06:35:00
12128,2021-08-01 04:53:00,2021-08-01 06:00:00,2021-08-01 06:34:00
